epoch,training_objective,train_loss,train_mae,validation_overall_proxy,validation_mae,validation_mse,validation_rmse,validation_mape_pct,validation_smape_pct,validation_wape_pct
1,overall,0.30443658533784534,2.970601570428715,0.27460814961340335,2.8359278957652343,15.5948556340087,3.9490322401834983,32.15977555167017,36.21986453504126,26.552031501028672
2,overall,0.24874007433891843,2.4145267495857756,0.2490935562528133,2.5566250439626463,13.754700027828893,3.7087329410229706,29.833986048504062,31.7091900123119,23.936993886545054
3,overall,0.24319944581078773,2.355376344912377,0.25080591784405765,2.5696898963372083,13.7789961009867,3.712007017906445,30.11164327360612,32.170659051339776,24.059316591689875
4,overall,0.24011735024116293,2.321918884640024,0.2389651820156857,2.4488080399976075,13.03973187471546,3.611056891647577,28.955804932605346,29.82461334798765,22.92753222501936
5,overall,0.23812231191040314,2.2996697248325586,0.23759983412038255,2.4253957927474894,12.881109997058154,3.589026329947741,28.88899482139959,29.800980225982382,22.7083296397127
6,overall,0.23688746358930451,2.286323112583925,0.23894756981305576,2.442792302322836,12.964558781908913,3.600633108483689,29.09772032074222,29.922245019480997,22.87120848826957
7,overall,0.2358411068837121,2.2748610831344798,0.2338906500364999,2.3808970664147227,12.600308136256938,3.5496912733725083,28.760161278714776,29.054345962102445,22.291700012031544
8,overall,0.23498681481215006,2.2647740745325953,0.23979040288101264,2.4502355705095744,12.959181690011176,3.5998863440407636,29.183164025635637,30.212965006171512,22.940897809940974
9,overall,0.2347639831548977,2.262237395344458,0.23090398394070907,2.3573972723647447,12.421155945674991,3.524366034576288,28.576920462667726,28.217236084122987,22.071677749542275
10,overall,0.2337980867627014,2.252126506377195,0.22903130152146037,2.3444273536260067,12.328680314101502,3.5112220542286274,28.40443682890602,27.6807378101306,21.95024388254199
11,overall,0.2333900074880967,2.2475619387107755,0.23492238527185508,2.3909041508211284,12.62840733554491,3.5536470471256583,28.919367622832485,29.27491813808951,22.385393656636936
12,overall,0.23282801282228335,2.240995836421796,0.2317977921935208,2.3692498164126548,12.444866392965464,3.5277282198272393,28.761014182458293,28.303509472947407,22.18264993730395
13,overall,0.2322357813448977,2.2350235834700682,0.23710834222022262,2.4206846761362857,12.785392899232164,3.5756667768728345,29.11178840366995,29.547263912456224,22.664220719717772
14,overall,0.23209460197445453,2.2331311202950492,0.23350900300827085,2.382950082254009,12.575988749713742,3.546264055271934,28.887093978177557,28.704908040256345,22.310921848143188
15,overall,0.23160279730819208,2.2280401779340853,0.2324532223731529,2.376597983359703,12.504929345630531,3.536230951964327,28.78310899579475,28.425800216810227,22.251448851600813
16,overall,0.2314441986168646,2.2261410084513593,0.22918582757969877,2.3359654985636893,12.277534181326155,3.5039312466608354,28.588757762977135,27.842756029387083,21.871017805423705
17,overall,0.23099044241856054,2.221471022904124,0.23967934689880224,2.442507222675484,12.862113922116194,3.586378942905531,29.493181423073274,30.15892949603024,22.868539364069303
18,overall,0.23075196522481117,2.218460946558267,0.23007335965119577,2.348179851918171,12.355195251077465,3.5149957682872772,28.86193020049858,27.728922942392042,21.985377516584624
19,overall,0.2308008022870941,2.2190572644700164,0.22814883305591951,2.3286582275736816,12.201720759486593,3.4930961566333374,29.049939551681238,27.037512500725885,21.802601788992906
20,overall,0.23097763735404128,2.220426890448606,0.2311248434379318,2.3534333091542305,12.375748144850931,3.517918154939215,28.861021930497287,28.22416492567407,22.034564226243017
21,overall,0.23007420207216978,2.2112793600163236,0.22609534978197857,2.3111521901431127,12.10707653799889,3.4795224583265574,28.394723047939173,26.965239232936483,21.638697460533514
22,overall,0.2300634812926372,2.210971159896763,0.22574052512230725,2.3024037321808217,12.106264471609085,3.47940576415127,28.530795721799706,26.781609489594782,21.55678799740963
23,overall,0.23020329603761058,2.2122845240065323,0.22594431305543602,2.307182548807313,12.104680605767424,3.4791781509096977,28.69663536723801,26.65151943243585,21.60153077447167
24,overall,0.2297815831905105,2.2079713128822913,0.22706001822168573,2.315952775033768,12.125240719311895,3.4821316344032565,28.636954616610538,27.177951700768137,21.6836440480086
