epoch,training_objective,train_loss,train_mae,validation_overall_proxy,validation_mae,validation_mse,validation_rmse,validation_mape_pct,validation_smape_pct,validation_wape_pct
18,wape,0.08640922956672827,230.21239555186796,243724834.22938764,233.6863250732422,2043669.625,1429.569734220755,146234900480.0,18.17717933654785,11.136788368225098
19,wape,0.08680034971102736,230.60981808999426,246233115.40077305,232.34381103515625,1911759.5,1382.663914333487,147739869184.0,17.771047592163086,11.072807312011719
20,wape,0.08608406434269776,229.2910435382585,245940224.09555104,232.77825927734375,1970597.5,1403.7797191867392,147564134400.0,18.31130027770996,11.093512535095215
21,wape,0.08647170971546854,229.71201160402225,244133560.41355225,232.1431121826172,1895907.375,1376.9195237921497,146480136192.0,17.53505516052246,11.063243865966797
22,wape,0.08613323318891059,228.96465295777284,245997185.8007047,232.4056854248047,1955270.125,1398.309738577258,147598311424.0,17.512935638427734,11.075757026672363
23,wape,0.08597511803745327,228.60385980821192,246919222.70838678,232.7297821044922,1958437.125,1399.441719043705,148151533568.0,18.076004028320312,11.091201782226562
24,wape,0.08570305720755929,228.06613431084426,245570464.52172244,231.20785522460938,2006202.375,1416.4047355893724,147342278656.0,17.992887496948242,11.018671989440918
25,wape,0.08557023807127673,227.72929422478927,246997729.37536776,232.50621032714844,2002470.75,1415.0868347914202,148198637568.0,18.074167251586914,11.080547332763672
26,wape,0.08584872146410154,228.13912420057713,246713466.9746519,230.85012817382812,1957326.375,1399.0448080744234,148028080128.0,18.019609451293945,11.001623153686523
27,wape,0.08523626938126141,227.2914243196186,245579448.41435254,230.022705078125,1912194.75,1382.8213008194516,147347668992.0,18.137807846069336,10.962191581726074
28,wape,0.08568248574558954,227.25116906417043,247468578.22755006,230.790771484375,1932958.875,1390.308913515266,148481146880.0,17.88214683532715,10.998795509338379
29,wape,0.08528175506376683,227.25076991489956,244320119.56149986,230.568603515625,1936690.25,1391.650189523215,146592071680.0,18.255107879638672,10.98820686340332
30,wape,0.08522398680784649,226.33244132135147,245122170.97516596,230.34814453125,2009842.875,1417.689273077849,147073302528.0,18.123552322387695,10.977700233459473
31,wape,0.08474376017325803,225.43148380365588,245389858.22801033,232.06541442871094,1900177.625,1378.4693050626843,147233914880.0,18.196456909179688,11.059540748596191
32,wape,0.08514832555127323,226.17088043671802,247094094.60121,231.2217254638672,1918595.25,1385.1336578106823,148256456704.0,18.10686683654785,11.019332885742188
33,wape,0.0850372280113231,225.91348008464155,243191753.4813974,229.60589599609375,1971464.25,1404.088405336359,145915052032.0,18.117334365844727,10.942327499389648
34,wape,0.08449393225119527,225.90364991381654,244346798.17382082,229.42459106445312,1873039.75,1368.590424487911,146608078848.0,18.06741714477539,10.933687210083008
35,wape,0.08490092711229073,225.84245860164327,245050354.43971905,229.61602783203125,1945125.625,1394.6776061154778,147030212608.0,17.236522674560547,10.94281005859375
36,wape,0.08471193800967439,224.9197818956877,242944109.3212298,230.7361297607422,1920101.375,1385.677226124468,145766465536.0,18.157670974731445,10.996190071105957
37,wape,0.08486363214993835,225.11152338013613,244171680.5209277,229.51214599609375,1931298.125,1389.7115258210965,146503008256.0,18.038684844970703,10.937859535217285
38,wape,0.08453777188197115,224.2596664428711,244881954.22595012,228.06179809570312,1944276.375,1394.3731118319802,146929172480.0,17.12744903564453,10.86874008178711
39,wape,0.08441284539220029,224.0332795107275,241878794.33411288,229.10162353515625,1902210.75,1379.2065653846055,145127276544.0,18.130544662475586,10.918294906616211
40,wape,0.08410349501142825,223.61086373006492,244431339.61457098,229.9329071044922,1963891.0,1401.3889538597057,146658803712.0,18.026805877685547,10.957911491394043
41,wape,0.08439753634252943,224.20248589766652,246185956.7878749,230.6141815185547,1958209.125,1399.36025561683,147711574016.0,17.971635818481445,10.990379333496094
